Flags,IntendedVsync,Vsync,OldestInputEvent,NewestInputEvent,HandleInputStart,AnimationStart,PerformTraversalsStart,DrawStart,SyncQueued,SyncStart,IssueDrawCommandsStart,SwapBuffers,FrameCompleted,DequeueBufferDuration,QueueBufferDuration,GpuCompleted
0,136449591013833,136449591013833,9223372036854775807,0,136449599825595,136449599829441,136449612322826,136449612525633,136449612913441,136449613559826,136449614198903,136449617269710,136449618730095,329500,657885,136449625273057
0,136449673882865,136449673882865,9223372036854775807,0,136449688682210,136449688685787,136449730132556,136449730304941,136449732930364,136449733967133,136449737044056,136449748904672,136449750015210,430846,598039,136449759544595
1,136449707027845,136449740361179,9223372036854775807,0,136449751608903,136449751613287,136449757776249,136449766141018,136449766934364,136449767613326,136449768364595,136449773853056,136449775337980,276500,894346,136449784269287
1,136449756745315,136449790078649,9223372036854775807,0,136449802910018,136449802914056,136449804401556,136449813486479,136449815033172,136449815725403,136449816845403,136449822891518,136449824250903,352807,692346,136449833629364
0,136449806499601,136449823166268,9223372036854775807,0,136449831638710,136449831642595,136449842173056,136449842406326,136449843269633,136449849186326,136449850281326,136449855297172,136449856572018,382000,654884,136449865357479
0,136449839647587,136449839647587,9223372036854775807,0,136449850799556,136449850804249,136449852556287,136449852735595,136449852972518,136449858063633,136449859071056,136449864597787,136449865831056,285385,607154,136449874868326
0,136449856201434,136449856201434,9223372036854775807,0,136449859120249,136449859123903,136449867579941,136449867765479,136449867979941,136449868615710,136449869278787,136449880586941,136449881614095,7797423,534615,136449896175018
0,136449872774693,136449872774693,9223372036854775807,0,136449873284056,136449873288249,136449876501403,136449876695787,136449876913710,136449882906556,136449883875403,136449898469210,136449899494326,9960846,533808,136449912728749
0,136449889356041,136449889356041,9223372036854775807,0,136449889937979,136449889942095,136449896999941,136449897191826,136449897421172,136449900821326,136449901521364,136449913932595,136449915084095,8840115,689692,136449929321710
0,136449905929587,136449905929587,9223372036854775807,0,136449906419364,136449906423095,136449908430633,136449908625787,136449908841826,136449916568864,136449917420095,136449931318056,136449932606133,9663461,769384,136449945739941
0,136449922516779,136449922516779,9223372036854775807,0,136449923280287,136449923285479,136449925285633,136449925526364,136449925874402,136449934162710,136449935040402,136449947997095,136449949362095,8389846,589692,136449962334441
0,136449939093487,136449939093487,9223372036854775807,0,136449939805941,136449939810826,136449941654056,136449941882326,136449942158633,136449951029595,136449952049749,136449963756633,136449964938518,7957346,568347,136449979002902
0,136449955673464,136449972340131,9223372036854775807,0,136449975450249,136449975454056,136449978174095,136449978389787,136449978635710,136449979371787,136449980401902,136449985207595,136449986218710,323961,526385,136449995241787
0,136449988815689,136449988815689,9223372036854775807,0,136449989442326,136449989446479,136449991499556,136449991702172,136449991935595,136449992783326,136449993634172,136449998932902,136450000279979,306269,555192,136450012063672
1,136450005385235,136450005385235,9223372036854775807,0,136450014531941,136450014535749,136450028871249,136450037990172,136450039845633,136450040436595,136450041749633,136450052736902,136450053827364,342807,490077,136446835892943
0,136450021953971,136450038620638,9223372036854775807,0,136450041512402,136450041516172,136450044411825,136450044620441,136450044877902,136450057605864,136450059133633,136450065054210,136450066447210,419654,739769,136446851387635
0,136450055097768,136450055097768,9223372036854775807,0,136450062963479,136450062967710,136450067110556,136450067318056,136450067804325,136450068548787,136450069669056,136450077712325,136450079099018,370654,696846,136446868166135
1,136450005385235,136450005385235,9223372036854775807,0,136450014531941,136450014535749,136450028871249,136450037990172,136450039845633,136450040436595,136450041749633,136450052736902,136450053827364,342807,490077,136450062017595
0,136450021953971,136450038620638,9223372036854775807,0,136450041512402,136450041516172,136450044411825,136450044620441,136450044877902,136450057605864,136450059133633,136450065054210,136450066447210,419654,739769,136450074495518
0,136450055097768,136450055097768,9223372036854775807,0,136450062963479,136450062967710,136450067110556,136450067318056,136450067804325,136450068548787,136450069669056,136450077712325,136450079099018,370654,696846,136450086546979
0,136450071667658,136450088334325,9223372036854775807,0,136450093168325,136450093184979,136450103821095,136450104374287,136450104706518,136450110371325,136450111332248,136450118263325,136450119414979,505769,499385,136450128194095
0,136450104812418,136450104812418,9223372036854775807,0,136450111881210,136450111886133,136450115710325,136450115996402,136450117529710,136450121061287,136450122103479,136450162654018,136450165185325,442116,626269,136450173635095
0,136450121385750,136450121385750,9223372036854775807,0,136450122149595,136450122153441,136450126177787,136450126458864,136450126731979,136450167476710,136450168820133,136450177524325,136450179070556,319038,817615,136450187171018
0,136450137960550,136450154627217,9223372036854775807,0,136450168800287,136450168810595,136450172800095,136450173227325,136450173528787,136450181047633,136450182129210,136450190862479,136450192312479,482116,833653,136450201136018
0,136450171107392,136450171107392,9223372036854775807,0,136450182075287,136450182078825,136450185455556,136450185655518,136450185951941,136450193670248,136450194610864,136450200361287,136450201773902,426307,842693,136450211656133
0,136450187679222,136450187679222,9223372036854775807,0,136450194686672,136450194690518,136450198514095,136450198742518,136450199064018,136450203034287,136450203925248,136450214500825,136450215882787,5129731,636808,136450227545056
0,136450204256403,136450204256403,9223372036854775807,0,136450204730018,136450204735248,136450215068441,136450215284902,136450215572672,136450217834171,136450218872171,136450229652864,136450230881441,6098462,608808,136450244365633
0,136450220829731,136450220829731,9223372036854775807,0,136450221329095,136450221333364,136450231458210,136450231625210,136450231833402,136450232448018,136450233240133,136450246853556,136450248155171,8234923,589192,136450260769171
0,136450237402625,136450237402625,9223372036854775807,0,136450237848364,136450237852787,136450249519748,136450249693210,136450249911633,136450250574787,136450251470479,136450262926941,136450264189633,7218961,629577,136450277370595
0,136450253980812,136450253980812,9223372036854775807,0,136450254556556,136450254560825,136450264339633,136450264522287,136450264760479,136450265594748,136450266461018,136450279743171,136450281024210,8898577,595077,136450293944248
0,136450270554404,136450270554404,9223372036854775807,0,136450271288671,136450271293633,136450281154056,136450281333018,136450281559902,136450282520133,136450283516095,136450296055941,136450297337441,8176423,655308,136450310391018
0,136450287114229,136450287114229,9223372036854775807,0,136450287873518,136450287877479,136450298139671,136450298325633,136450298542671,136450299636210,136450300796402,136450312220325,136450313473248,7317961,672731,136450327110018
0,136450303698261,136450303698261,9223372036854775807,0,136450304469787,136450304473864,136450314791248,136450314954902,136450315167287,136450315713133,136450316506479,136450329741248,136450330818248,8190000,536961,136450343755518
0,136450320272888,136450320272888,9223372036854775807,0,136450320994671,136450320998479,136450329675018,136450329855941,136450330068864,136450332033056,136450332821056,136450346548018,136450347823902,8574654,686423,136450360305287
0,136450336845313,136450336845313,9223372036854775807,0,136450337487056,136450337490748,136450347140556,136450347342287,136450347551710,136450349097325,136450349800210,136450361997056,136450363194710,8088846,589193,136450376755056
0,136450353430385,136450353430385,9223372036854775807,0,136450353991287,136450353995556,136450363174518,136450363361364,136450363576748,136450364996633,136450366031787,136450377949364,136450379035902,8121770,613961,136450393456710
0,136450370013583,136450386680250,9223372036854775807,0,136450393562748,136450393566364,136450401536441,136450401759287,136450402035325,136450402977941,136450404248441,136450408993556,136450410197710,563270,626885,136450419125902
0,136450403171738,136450403171738,9223372036854775807,0,136450411354171,136450411357787,136450449454787,136450449632633,136450449877979,136450450701594,136450451369633,136450457277941,136450458449825,343500,614077,136450467543210
0,136450419749304,136450436415971,9223372036854775807,0,136450451451633,136450451454133,136450453870056,136450454072248,136450454316787,136450459684941,136450460473825,136450464444325,136450465434210,299731,557077,136450477430748
0,136450469470164,136450469470164,9223372036854775807,0,136450470021017,136450470024825,136450472050671,136450472276133,136450472553364,136450473628325,136450474381979,136450478358671,136450479360210,282193,543616,136450493060594
0,136450486046732,136450486046732,9223372036854775807,0,136450486819671,136450486823748,136450488812056,136450489003825,136450489242979,136450489762825,136450490533633,136450494706325,136450495721441,345384,548500,136450509354441
0,136450502622165,136450502622165,9223372036854775807,0,136450503274056,136450503277671,136450505148402,136450505351133,136450505609594,136450506434671,136450507132325,136450511162479,136450512232402,273885,589924,136450526008017
0,136450519194573,136450519194573,9223372036854775807,0,136450519770710,136450519774825,136450521862556,136450522036941,136450522279556,136450522805210,136450523605133,136450527853671,136450529031979,280039,593577,136450542604710
0,136450535766045,136450535766045,9223372036854775807,0,136450536581364,136450536588017,136450538347556,136450538563594,136450538821094,136450539322671,136450540097133,136450544163517,136450545271364,270923,597615,136450559134748
0,136450552338334,136450552338334,9223372036854775807,0,136450553054325,136450553058594,136450560134556,136450560307364,136450560528171,136450561089748,136450561818517,136450566412979,136450567401210,278038,478923,136450576160440
0,136450568910507,136450568910507,9223372036854775807,0,136450578986364,136450578989979,136450580656094,136450580820287,136450581061825,136450581766364,136450582610056,136450587046210,136450588304979,382384,564038,136450596860325
0,136450585473543,136450602140210,9223372036854775807,0,136450618089056,136450618092748,136450620236671,136450620425825,136450620656671,136450621433556,136450622154094,136450627920210,136450629050364,346539,563577,136450638095364
0,136450635194483,136450635194483,9223372036854775807,0,136450636099402,136450636103287,136450637829133,136450637997056,136450638256979,136450638978556,136450639739633,136450643731364,136450645101364,308693,845885,136450653733633
0,136450651768507,136450651768507,9223372036854775807,0,136450652981133,136450652984825,136450654755863,136450654931710,136450655190133,136450655686517,136450656522556,136450662485325,136450663693594,1460808,638962,136450672111902
0,136450668377025,136450668377025,9223372036854775807,0,136450677014248,136450677018171,136450678449402,136450678631594,136450678922825,136450679493325,136450680249748,136450684400479,136450685577325,347076,610307,136450694230517
0,136450684919424,136450684919424,9223372036854775807,0,136450685447517,136450685451171,136450687102979,136450687290517,136450687582671,136450688168556,136450688917671,136450693265248,136450694332825,288962,594461,136450703839710
0,136450701493227,136450701493227,9223372036854775807,0,136450703352940,136450703356979,136450705317748,136450705472440,136450705689787,136450706378748,136450707325748,136450711352710,136450712465094,268423,636000,136450724895556
1,136450718107757,136450718107757,9223372036854775807,0,136450718910363,136450718914133,136450743259056,136450750842325,136450753703671,136450754364440,136450755180171,136450761595133,136450762728671,539500,506000,136450771233056
0,136450734683545,136450751350212,9223372036854775807,0,136450755460171,136450755462633,136450762826248,136450763037671,136450764745710,136450765403094,136450766613748,136450771983748,136450773252902,357500,668692,136450781270940
0,136450767808203,136450767808203,9223372036854775807,0,136450768526017,136450768530902,136450775446786,136450775667017,136450777383479,136450778089286,136450779135517,136450792731979,136450794135863,308846,755192,136450803939517
0,136450784382659,136450784382659,9223372036854775807,0,136450785263786,136450785268440,136450792668325,136450792895710,136450794878748,136450795955902,136450797083286,136450806660325,136450808397671,289615,834577,136450816690171
2,136450800954673,136450800954673,0,0,136450800954673,136450800954673,136450800954673,136450800954673,136450810218825,136450810222979,136450811102710,136450816327171,136450817535440,280731,592153,136450826363633
0,136450800954673,136450800954673,9223372036854775807,0,136450801619979,136450801624286,136450810212248,136450810455325,136450812475286,136450818940979,136450819831479,136450828716902,136450829968902,1885269,560115,136450841878710
2,136450834068082,136450834068082,0,0,136450834068082,136450834068082,136450834068082,136450834068082,136450838818286,136450838821863,136450839620286,136450845870786,136450847604786,504347,1087500,136450854334825
2,136450850628903,136450850628903,0,0,136450850628903,136450850628903,136450850628903,136450850628903,136450855367056,136450855373171,136450856231979,136450863605440,136450865020517,345885,588731,136450871147594
2,136450867200719,136450867200719,0,0,136450867200719,136450867200719,136450867200719,136450867200719,136450872727633,136450872730902,136450873487209,136450879320017,136450880630363,304154,670500,136450887452748
2,136450883768151,136450883768151,0,0,136450883768151,136450883768151,136450883768151,136450883768151,136450889318479,136450889322440,136450890203979,136450897519094,136450898812556,342923,622808,136450905449017
2,136450900330255,136450900330255,0,0,136450900330255,136450900330255,136450900330255,136450900330255,136450907090171,136450907094825,136450908215940,136450913572709,136450914842825,798539,624385,136450922112171
2,136450916890176,136450916890176,0,0,136450916890176,136450916890176,136450916890176,136450916890176,136450921621709,136450921625594,136450922646286,136450929714825,136450931122633,1904308,687039,136450938596094
2,136450933455575,136450933455575,0,0,136450933455575,136450933455575,136450933455575,136450933455575,136450938637863,136450938641325,136450939609940,136450947018286,136450948358133,330000,549692,136450955358556
2,136450950021213,136450950021213,0,0,136450950021213,136450950021213,136450950021213,136450950021213,136450954920863,136450954925248,136450955793594,136450961320556,136450962558440,399077,551347,136450974552017
2,136450966590326,136450966590326,0,0,136450966590326,136450966590326,136450966590326,136450966590326,136450971436748,136450971441132,136450972572017,136450978244979,136450979501286,389308,557692,136450991391248
2,136450983142298,136450983142298,0,0,136450983142298,136450983142298,136450983142298,136450983142298,136450987811825,136450987814440,136450988688786,136450993065209,136450994200709,298269,579461,136451007685056
2,136450999709174,136450999709174,0,0,136450999709174,136450999709174,136450999709174,136450999709174,136451004516786,136451004532594,136451005284325,136451010402440,136451011594748,339000,625385,136451024196556
2,136451016311250,136451016311250,0,0,136451016311250,136451016311250,136451016311250,136451016311250,136451021646979,136451021650940,136451022627402,136451027939017,136451029395979,512115,657192,136451040905479
2,136451032875270,136451032875270,0,0,136451032875270,136451032875270,136451032875270,136451032875270,136451038046940,136451038051094,136451038908748,136451044575402,136451045618556,466192,502115,136451057365017
2,136451049437774,136451049437774,0,0,136451049437774,136451049437774,136451049437774,136451049437774,136451054211171,136451054214863,136451055104594,136451059495517,136451060654825,408000,647616,136451074174017
2,136451066040719,136451066040719,0,0,136451066040719,136451066040719,136451066040719,136451066040719,136451070940632,136451070944556,136451071935056,136451077229517,136451078310786,706692,556961,136451090599671
2,136451082612462,136451082612462,0,0,136451082612462,136451082612462,136451082612462,136451082612462,136451087867632,136451087872363,136451089376017,136451094375248,136451095610132,440923,603308,136451106786709
2,136451099202007,136451099202007,0,0,136451099202007,136451099202007,136451099202007,136451099202007,136451104111671,136451104116940,136451105160940,136451110670132,136451111912440,318500,573270,136451123502786
0,136451115775729,136451115775729,9223372036854775807,0,136451116387055,136451116392132,136451126382902,136451126672748,136451131234555,136451131955671,136451133325517,136451139367440,136451140819517,589039,721846,136451150378440
0,136451132351728,136451132351728,9223372036854775807,0,136451133316132,136451133320248,136451142650094,136451142927248,136451145166479,136451146362979,136451147529979,136451152623940,136451153785555,554231,593269,136451163772209
0,136451148926949,136451148926949,9223372036854775807,0,136451150763286,136451150767709,136451158590594,136451158881825,136451161506632,136451162264671,136451163524632,136451168825402,136451170292632,360077,750885,136451180113363
0,136451165515894,136451165515894,9223372036854775807,0,136451167066479,136451167071286,136451181985055,136451182364902,136451185199017,136451185948440,136451186974863,136451191588363,136451192739517,320269,570077,136451203167132
0,136451182089069,136451182089069,9223372036854775807,0,136451197968325,136451197972902,136451202869555,136451203132094,136451210004517,136451222029863,136451223242209,136451229295825,136451230932132,368230,893577,136451241158786
0,136451215233003,136451215233003,9223372036854775807,0,136451223118325,136451223121132,136451225124402,136451225317786,136451227164555,136451233071978,136451236410363,136451242702248,136451244450709,479385,1030077,136451254006171
0,136451231803996,136451231803996,9223372036854775807,0,136451236540978,136451236553786,136451243026786,136451243278094,136451246838248,136451247622940,136451249106017,136451259214017,136451260682825,478577,766577,136451270709594
0,136451248383546,136451248383546,9223372036854775807,0,136451250843209,136451250846786,136451259682555,136451259910325,136451262725402,136451263668825,136451265407863,136451273837902,136451276571209,739846,1984308,136451285275017
0,136451264958454,136451264958454,9223372036854775807,0,136451265459363,136451265463902,136451274940132,136451275161632,136451276838825,136451278251363,136451279541286,136451285550248,136451286886902,317730,619731,136451296604094
0,136451281548216,136451281548216,9223372036854775807,0,136451282062709,136451282067055,136451291521786,136451291727132,136451293221594,136451293918055,136451295072940,136451300514401,136451302725171,320077,1579693,136451305564440
0,136451298115985,136451298115985,9223372036854775807,0,136451298634478,136451298639209,136451307748132,136451307946825,136451309497401,136451310238132,136451311247863,136451316666555,136451317829555,337924,544538,136451321702209
0,136451314691163,136451314691163,9223372036854775807,0,136451315434517,136451315439132,136451324608594,136451324802094,136451326274555,136451327027132,136451328229478,136451334991017,136451336532286,378077,796692,136451339927248
0,136451331255006,136451331255006,9223372036854775807,0,136451331788017,136451331792594,136451341038786,136451341233594,136451342754748,136451343493632,136451344671825,136451349994248,136451351324132,308769,683462,136451356088286
0,136451347841008,136451347841008,9223372036854775807,0,136451348482248,136451348486671,136451358434363,136451358653863,136451360426017,136451361553671,136451362594825,136451367559401,136451368917594,466807,820615,136451375034940
0,136451364413149,136451364413149,9223372036854775807,0,136451365205478,136451365209632,136451374163632,136451374393709,136451375905863,136451376650325,136451377742863,136451384518325,136451385696901,346808,566654,136448931623672
0,136451380988255,136451380988255,9223372036854775807,0,136451382516748,136451382521132,136451390591901,136451390778940,136451391891209,136451392703632,136451393871286,136451399504017,136451401134632,316462,986039,136448948067980
0,136451397573813,136451397573813,9223372036854775807,0,136451398137825,136451398142632,136451407309094,136451407513171,136451409915594,136451412205517,136451413217324,136451419008748,136451420254324,368693,555846,136448964786134
0,136451364413149,136451364413149,9223372036854775807,0,136451365205478,136451365209632,136451374163632,136451374393709,136451375905863,136451376650325,136451377742863,136451384518325,136451385696901,346808,566654,136451391260863
0,136451380988255,136451380988255,9223372036854775807,0,136451382516748,136451382521132,136451390591901,136451390778940,136451391891209,136451392703632,136451393871286,136451399504017,136451401134632,316462,986039,136451406562132
0,136451397573813,136451397573813,9223372036854775807,0,136451398137825,136451398142632,136451407309094,136451407513171,136451409915594,136451412205517,136451413217324,136451419008748,136451420254324,368693,555846,136451430135017
0,136451414139842,136451414139842,9223372036854775807,0,136451414624017,136451414628594,136451424641094,136451424861978,136451427473055,136451433410248,136451434432555,136451439013901,136451440266517,359577,531077,136451450089632
0,136451430714825,136451430714825,9223372036854775807,0,136451434491324,136451434495055,136451440740671,136451440956824,136451443097286,136451443953055,136451445187209,136451450956017,136451452442978,323000,796885,136451461003632
0,136451447274244,136451447274244,9223372036854775807,0,136451447876786,136451447881286,136451457016363,136451457221632,136451459278786,136451459974901,136451461240671,136451465965017,136451468734517,262577,2135538,136451476634594
0,136451463848531,136451463848531,9223372036854775807,0,136451464548978,136451464553324,136451473959863,136451474186363,136451476816901,136451477435940,136451478604786,136451485030901,136451486408632,338884,667769,136451495323555
0,136451480412468,136451480412468,9223372036854775807,0,136451481050555,136451481054824,136451490086363,136451490316324,136451492974901,136451493677055,136451494886171,136451501021248,136451502307824,546577,582000,136451511101786
0,136451496978345,136451496978345,9223372036854775807,0,136451497550748,136451497555248,136451506515863,136451506716324,136451508610709,136451509338671,136451510313401,136451515249786,136451516770440,454808,908770,136451525810171
0,136451513550511,136451513550511,9223372036854775807,0,136451514047517,136451514051978,136451523349324,136451523559247,136451525630863,136451526469709,136451527641940,136451534770824,136451536188055,462693,628461,136451545066478
0,136451530114641,136451530114641,9223372036854775807,0,136451530884363,136451530888824,136451539791363,136451539985401,136451542048094,136451542803478,136451543912786,136451548783594,136451550278401,511808,888884,136451559179171
0,136451546686989,136451546686989,9223372036854775807,0,136451547631132,136451547635824,136451556751671,136451556960901,136451558578401,136451559248786,136451560280824,136451565170401,136451566252132,466539,506846,136451575578324
0,136451563249343,136451563249343,9223372036854775807,0,136451563952940,136451563957478,136451572796324,136451573005786,136451574685286,136451575367247,136451576355555,136451581059017,136451582710478,284192,961500,136451591466671
0,136451579812306,136451579812306,9223372036854775807,0,136451580417747,136451580422055,136451589866555,136451590087247,136451592453171,136451593234671,136451594546401,136451600849055,136451602449824,323769,916847,136451610854209
0,136451596388813,136451596388813,9223372036854775807,0,136451596862824,136451596867132,136451606548555,136451606736401,136451608813401,136451609494324,136451610508709,136451615179132,136451617180863,274462,1430346,136451625705170
0,136451612959563,136451612959563,9223372036854775807,0,136451613557094,136451613561517,136451622415209,136451622596401,136451624250478,136451624892709,136451625984017,136451630637247,136451631690863,331115,483884,136451641232786
0,136451629542926,136451629542926,9223372036854775807,0,136451630066440,136451630070709,136451639347401,136451639539940,136451641125478,136451641703247,136451642605324,136451647029555,136451648293555,303654,580807,136451657772670
0,136451646109960,136451646109960,9223372036854775807,0,136451646801209,136451646805401,136451655743901,136451655909517,136451657462440,136451658260824,136451659219978,136451663763824,136451665309401,324500,922616,136451674312747
0,136451662681043,136451662681043,9223372036854775807,0,136451663446440,136451663451055,136451672513863,136451672704478,136451674154517,136451674828324,136451675717978,136451681173440,136451682336940,440500,606846,136451691458401
0,136451679265615,136451679265615,9223372036854775807,0,136451679719209,136451679723170,136451688755247,136451688944209,136451690385286,136451691031863,136451691995747,136451696536901,136451697566170,326192,499116,136451707152324
0,136451695837545,136451695837545,9223372036854775807,0,136451696503363,136451696509401,136451705960517,136451706134440,136451707725286,136451708491363,136451709835017,136451715014709,136451716831094,422654,1118923,136451725598478
0,136451712410149,136451712410149,9223372036854775807,0,136451712833632,136451712837478,136451721918901,136451722097901,136451723311670,136451723851478,136451724843863,136451729046401,136451730358863,517154,832423,136451740068786
0,136451728988699,136451728988699,9223372036854775807,0,136451729470363,136451729474440,136451739107324,136451739302286,136451740681632,136451741236978,136451742368747,136451746851670,136451747975170,313423,573153,136451757538709
0,136451745575814,136451745575814,9223372036854775807,0,136451746288132,136451746292324,136451755051209,136451755230170,136451756542555,136451757130363,136451758069247,136451762143517,136451763268670,289807,562923,136451772966940
0,136451762144345,136451762144345,9223372036854775807,0,136451762797670,136451762801247,136451771964978,136451772273593,136451773878440,136451774337863,136451775224478,136451779480747,136451780572286,285846,513307,136451790182824
0,136451778718058,136451778718058,9223372036854775807,0,136451779180593,136451779185247,136451788660632,136451788827824,136451790092017,136451790649132,136451791510209,136451795861055,136451796947286,288731,499769,136451806599786
0,136451795336076,136451795336076,9223372036854775807,0,136451795756363,136451795759824,136451804786324,136451804966093,136451806182440,136451806765863,136451807566093,136451811737017,136451813026017,294270,690885,136451822519940
0,136451811901018,136451811901018,9223372036854775807,0,136451812637978,136451812641863,136451821958478,136451822141132,136451823318555,136451824180093,136451825094247,136451829468055,136451831014670,341654,859116,136451840178824
0,136451828483218,136451828483218,9223372036854775807,0,136451829194901,136451829201093,136451838856786,136451839039709,136451840418901,136451840983401,136451841991593,136451846310170,136451847283093,310269,454039,136451857023632
0,136451845049747,136451845049747,9223372036854775807,0,136451845733978,136451845737786,136451855644824,136451855816709,136451857122632,136451857658478,136451858519247,136451862702132,136451863730286,312730,458884,136451873494093
0,136451861644170,136451861644170,9223372036854775807,0,136451862146055,136451862149286,136451872106786,136451872290632,136451873688363,136451874274747,136451875137170,136451879437824,136451880482440,270231,537923,136451890211709
0,136451878221835,136451944888503,9223372036854775807,0,136451950676632,136451950680439,136451954422170,136451954579016,136451955771670,136451956594516,136451957573901,136451963512401,136451965073401,299038,867577,136451974150286
0,136451961088671,136452111088674,9223372036854775807,0,136452115252209,136452115255709,136452157321170,136452157533978,136452159221093,136452160573439,136452161917016,136452169335824,136452170547862,597769,587308,136452180461555
0,136452126851179,136452176851180,9223372036854775807,0,136452192523055,136452192526747,136452341181016,136452341516708,136452504420439,136452505226478,136452513665824,136452582997824,136452584215362,383154,631807,136452598472554
0,136452209830914,136452526497587,9223372036854775807,0,136452536883785,136452536887324,136452572965516,136452573168939,136452576933170,136452585811247,136452587881401,136452676816747,136452679368977,348808,566615,136452693549054
0,136452541422414,136452674755750,9223372036854775807,0,136452686835054,136452686838747,136452694989247,136452695202747,136452703294593,136452704171554,136452707309362,136452717982554,136452719257977,353000,648462,136452733519593
0,136452690432762,136452707099429,9223372036854775807,0,136452718758747,136452718763708,136452723582477,136452723838208,136452724787131,136452726823862,136452729099516,136452829150054,136452830337131,363193,553154,136449784269287
0,136452723488009,136452723488009,9223372036854775807,0,136452729075593,136452729079400,136452735457670,136452735701208,136452735765208,136452832514439,136452834646208,136452861602362,136452862979054,585500,710807,136449833629364
0,136452740034895,136452823368230,9223372036854775807,0,136452834736862,136452834741785,136452839486785,136452840143708,136452840277477,136452867983747,136452869986708,136452884775747,136452886906208,387885,1520500,136449865357479
0,136452690432762,136452707099429,9223372036854775807,0,136452718758747,136452718763708,136452723582477,136452723838208,136452724787131,136452726823862,136452729099516,136452829150054,136452830337131,363193,553154,136452845811054
0,136452723488009,136452723488009,9223372036854775807,0,136452729075593,136452729079400,136452735457670,136452735701208,136452735765208,136452832514439,136452834646208,136452861602362,136452862979054,585500,710807,136452879770208
0,136452740034895,136452823368230,9223372036854775807,0,136452834736862,136452834741785,136452839486785,136452840143708,136452840277477,136452867983747,136452869986708,136452884775747,136452886906208,387885,1520500,136452904657170
0,136452839477779,136452856144446,9223372036854775807,0,136452871518323,136452871523016,136452875925823,136452876296670,136452876365977,136452905064554,136452906862939,136452926459477,136452927738670,1551577,584616,136452945930208
0,136452889166715,136452905833382,9223372036854775807,0,136452906818477,136452906822323,136452919366593,136452919589746,136452919645900,136452929914670,136452931935746,136452948136208,136452949419593,1069615,662654,136452968375670
0,136452922304997,136452922304997,9223372036854775807,0,136452932184554,136452932188554,136452935417208,136452935659208,136452935721093,136452951532054,136452953567708,136452970002823,136452971383285,1297423,789692,136452989648362
0,136452938878048,136452938878048,9223372036854775807,0,136452953528362,136452953532093,136452958040439,136452958284746,136452958357785,136452973521939,136452975501170,136452991755670,136452993084516,418692,596385,136453011186362
0,136453088014293,136453088014293,9223372036854775807,0,136453088727439,136453088731439,136453097201785,136453097411439,136453097931977,136453098688516,136453100847285,136453115607323,136453116697746,775269,619846,136453136398516
0,136453436062153,136453436062153,9223372036854775807,0,136453436786746,136453436792438,136453511287708,136453511648977,136453626196746,136453626982861,136453634487669,136453651920708,136453653186361,368923,569115,136453672236284
0,136453452635018,136453619301688,9223372036854775807,0,136453634627169,136453634631515,136453637104054,136453637395669,136453639528246,136453667283861,136453671202015,136453694094554,136453695506131,1255654,704038,136453713480361
0,136454098801266,136454215467935,9223372036854775807,0,136454221766246,136454221769246,136454235795707,136454236104476,136454237538784,136454238539399,136454240982592,136454257379399,136454259028284,325538,942154,136449995241787
0,136454231308466,136454264641800,9223372036854775807,0,136454268371169,136454268374861,136454276360822,136454276583976,136454277627130,136454278550130,136454281467746,136454299359784,136454300448092,358307,610577,136450012063672
0,136454280998666,136454280998666,9223372036854775807,0,136454281503784,136454281507399,136454291980399,136454292299322,136454292620169,136454302173592,136454304756361,136454319055476,136454320582669,359154,781616,136450062017595
0,136454098801266,136454215467935,9223372036854775807,0,136454221766246,136454221769246,136454235795707,136454236104476,136454237538784,136454238539399,136454240982592,136454257379399,136454259028284,325538,942154,136454277497246
0,136454231308466,136454264641800,9223372036854775807,0,136454268371169,136454268374861,136454276360822,136454276583976,136454277627130,136454278550130,136454281467746,136454299359784,136454300448092,358307,610577,136454319561630
0,136454280998666,136454280998666,9223372036854775807,0,136454281503784,136454281507399,136454291980399,136454292299322,136454292620169,136454302173592,136454304756361,136454319055476,136454320582669,359154,781616,136454339040669
0,136454977293496,136454993960163,9223372036854775807,0,136455006818630,136455006821822,136455081491591,136455081763053,136455170630437,136455171639091,136455180322322,136455199127937,136455200628745,628193,959115,136455219595476
0,136455010437250,136455177103920,9223372036854775807,0,136455180916245,136455180919091,136455189285783,136455189514899,136455191409937,136455202613014,136455206075053,136455227963168,136455229296937,337077,713923,136455247701553
0,136455192727897,136455192727897,9223372036854775807,0,136455206716476,136455206720245,136455210550322,136455210743129,136455211287437,136455231418399,136455234502591,136455254948591,136455256183899,364693,702231,136455274522052
0,136455209299774,136455225966441,9223372036854775807,0,136455234645014,136455234649360,136455238782822,136455238989129,136455239058168,136455259173168,136455262794783,136455281856091,136455283051899,460384,687346,136455300715437
0,136455242528385,136455259195052,9223372036854775807,0,136455262782629,136455262785283,136455271111245,136455271303899,136455271369976,136455285194283,136455288323283,136455305727206,136455307025745,316692,722654,136455314942360
0,136455276109169,136455276109169,9223372036854775807,0,136455288231014,136455288233476,136455290696783,136455290899437,136455290973283,136455309242629,136455312531822,136455332174091,136455333497822,598000,767076,136455341248476
0,136455292522334,136455309189001,9223372036854775807,0,136455312526860,136455312529091,136455319359360,136455319536668,136455319599437,136455335591552,136455338809091,136455357497706,136455358736283,372692,665231,136455370121591
